id,age,start_age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_area,raid_v_crd,native_v_name,native_v_add,native_v_area,native_v_crd,indst,income,wage_week,wage_type,paypar,paramt,brought,sisters,brothers,school,class
CH009596,13,10,12/04/2016,28/04/2013,1080,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Balbhaderpur,"Azamgarh Sub-District, Azamgarh, UP, IND","Sultanpur, Uttar Pradesh, India","83.22128, 25.87367",Hotel/Dhaba,28000,1000.0,m,no,,parents,1,1,drop,1
CH009597,16,12,12/04/2016,03/05/2012,1440,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Ashok Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.17606, 28.69042",Hotel/Dhaba,30000,1000.0,m,no,,parents,4,4,drop,3
CH009598,16,0,12/04/2016,13/01/2016,90,Tri Nagar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15542, 28.67637",Wazirpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.15242, 28.69349",Hotel/Dhaba,23000,-1,u,no,,parents,2,1,drop,4
CH009599,17,0,12/04/2016,28/04/2013,1080,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Harapani,"Kolebira, Simadega, JH, IND","Simdega, Jharkhand, India","84.6164, 22.71176",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009600,17,0,12/04/2016,23/04/2014,720,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Chamarchi,"Dhupguri, Jalpaiguri, WB, IND","Jalpaiguri, West Bengal, India","89.09026, 26.8877",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009601,15,0,12/04/2016,23/04/2014,720,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Urang Bagan,"Umrangso, Dima Hasao, AS, IND",", Assam, India","92.78202, 25.58418",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009602,16,0,12/04/2016,18/04/2015,360,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Bhunai Pada,"Na-Duar, Sonitpur, AS, IND",", Assam, India","93.0715, 26.74112",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009603,16,0,12/04/2016,18/04/2015,360,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Hindo,"Ranchi, Ranchi, JH, IND","West Singhbhum, Jharkhand, India","85.31705, 23.3277",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009604,16,0,12/04/2016,29/03/2016,14,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Marcha,"Torpa, Khunti, JH, IND","West Singhbhum, Jharkhand, India","85.00284, 22.88097",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009605,14,0,12/04/2016,29/03/2016,14,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Bagur,"Kisko, Lohardaga, JH, IND","West Singhbhum, Jharkhand, India","84.63567, 23.46143",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009606,16,0,12/04/2016,13/01/2016,90,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Kulda,"Hemgir, Sundargarh, OD, IND","Sundergarh, Orissa, India","83.75517, 22.0335",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009607,17,0,12/04/2016,,-1,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Mal Bazar Bakra Court,"Barabazar, Puruliya, WB, IND","Jalpaiguri, West Bengal, India","86.36152, 23.02869",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009608,15,0,12/04/2016,15/09/2015,210,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Karbi Anglong,", Karbi Anglong, AS, IND","Karbi Anglong, Assam, India","92.70124, 25.9333",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009609,16,0,12/04/2016,29/03/2016,14,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Kumarmatam,"Binpur-I, Paschim Medinipur, WB, IND","Jalpaiguri, West Bengal, India","87.04845, 22.58324",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009610,16,0,12/04/2016,29/03/2016,14,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Mijika,"Biswanath, Sonitpur, AS, IND","Sonitpur, Assam, India","93.18573, 26.74494",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009611,16,0,12/04/2016,23/04/2014,720,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Salna,,"Nagaon, Assam, India",,Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009612,17,0,12/04/2016,23/04/2014,720,Shakurpur,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.13975, 28.68217",Baradhara,"Mahagama, Godda, JH, IND","Bokaro, Jharkhand, India","87.23764, 25.04962",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009613,14,0,21/04/2016,23/12/2015,120,Lal Bagh (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.77981, 30.88057",Manjhiya,"Harraiya, Basti, UP, IND","Hardoi, Uttar Pradesh, India","82.4678, 26.71101",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009614,14,0,27/04/2016,28/01/2016,90,Faridabad,"Faridabad, Faridabad, HR, IND","Faridabad, Haryana, India","77.31276, 28.39247",Magulmari,"Dhing, Nagaon, AS, IND","Karbi Anglong, Assam, India","92.49071, 26.4588",Domestic Servant,-1,-1,u,,,middle_man,-1,-1,,0
CH009615,15,0,28/04/2016,21/04/2016,7,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Mistri Tola Jatahar,,"Katihar, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH009616,13,0,28/04/2016,29/03/2016,30,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Jamaur,"Shahjahanpur Sub-District, Shahjahanpur, UP, IND","Shahjahanpur, Uttar Pradesh, India","79.84883, 27.83252",Garment,-1,-1,u,,,,-1,-1,,0
CH009617,16,0,28/04/2016,29/03/2016,30,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Shivanandpur,"Barasoee, Katihar, BR, IND","Katihar, Bihar, India","87.91778, 25.60781",Garment,-1,-1,u,,,,-1,-1,,0
CH009618,15,0,28/04/2016,29/01/2016,90,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Gausaibigha,,"Nalanda, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH009619,15,0,28/04/2016,28/02/2016,60,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Kochas,"Kochas, Rohtas, BR, IND","Buxar, Bihar, India","83.92138, 25.23169",Garment,-1,-1,u,,,,-1,-1,,0
CH009620,16,0,28/04/2016,16/04/2016,12,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Doriya,"Terahagachchh, Kishanaganj, BR, IND","Purnea, Bihar, India","87.67449, 26.35277",Garment,-1,-1,u,,,,-1,-1,,0
CH009621,17,0,28/04/2016,11/04/2016,17,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Kasba,"Kasba, Purnia, BR, IND","Purnea, Bihar, India","87.53872, 25.85967",Garment,-1,-1,u,,,,-1,-1,,0
CH009622,16,0,28/04/2016,30/11/2015,150,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Dhaoupur,"Sarila, Hamirpur, UP, IND","Sultanpur, Uttar Pradesh, India","79.79439, 25.82254",Garment,-1,-1,u,,,,-1,-1,,0
CH009623,17,0,28/04/2016,05/12/2014,510,Gehlewal,"Ludhiana (East) Sub-District, Ludhiana, PB, IND","Ludhiana, Punjab, India","76.11193, 30.94284",Bataudiya,,"Purnea, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH009624,19,0,29/04/2016,05/05/2015,360,Vijay Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.0973, 28.71105",Hasimara,"Kalchini, Jalpaiguri, WB, IND","Alipurduar, West Bengal, India","89.35241, 26.72528",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009625,19,0,29/04/2016,26/05/2011,1800,Vijay Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.0973, 28.71105",Navrata Bagan,"Bagnan-I, Haora, WB, IND","Jalpaiguri, West Bengal, India","87.97011, 22.46324",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009626,14,0,29/04/2016,09/04/2016,20,Kishan Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.038, 28.71542",Dhadpura,"Kanth, Moradabad, UP, IND","Agra, Uttar Pradesh, India","78.65443, 29.10397",Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009627,16,0,29/04/2016,16/04/2016,13,Kishan Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.038, 28.71542",Dhonae,"Shikohabad, Firozabad, UP, IND","Agra, Uttar Pradesh, India","78.65571, 26.99717",Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009628,15,0,29/04/2016,29/02/2016,60,Kishan Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.038, 28.71542",Korth,"Bah, Agra, UP, IND","Agra, Uttar Pradesh, India","78.77426, 26.79305",Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009629,17,0,29/04/2016,05/04/2015,390,Kishan Vihar,"Delhi, North West, DL, IND","North West Delhi, Delhi, India","77.038, 28.71542",Daura,"Rampur-Baghe, Satna, MP, IND","Morena, Madhya Pradesh, India","80.84074, 24.45962",Dairy Products,-1,-1,u,,,,-1,-1,,0
CH009630,13,0,16/05/2016,16/02/2016,90,Govardhan Garden,,"Bangalore, Karnataka, India",,Paduka Tehleq,,"Morang District (Biratnagar), Koshi, Nepal",,Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009631,15,0,16/05/2016,16/02/2016,90,Govardhan Garden,,"Bangalore, Karnataka, India",,Paduka Tehleq,,"Morang District (Biratnagar), Koshi, Nepal",,Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009632,14,0,16/05/2016,16/02/2016,90,Govardhan Garden,,"Bangalore, Karnataka, India",,Dhulishore Tehleq,,"Morang District (Biratnagar), Koshi, Nepal",,Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009633,14,0,16/05/2016,,-1,Govardhan Garden,,"Bangalore, Karnataka, India",,Kandli,"Kalghatgi, Dharwad, KA, IND","Hassan, Karnataka, India","74.8459, 15.14142",Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009634,17,14,18/05/2016,03/06/2013,1080,Ahata Kidara,"Delhi, Central, DL, IND","North Delhi, Delhi, India","77.20557, 28.6562",Uttam Nagar,"Delhi, West, DL, IND","West Delhi, Delhi, India","77.05286, 28.61738",Paper Industry,36000,750.0,m,loan,30000,employer,4,1,no,0
CH009635,14,0,19/05/2016,21/12/2015,150,Shyam Enclave,"Delhi, East, DL, IND","Shahdara, Delhi, India","77.30482, 28.65402",Baldega,"Kolebira, Simdega, JH, IND","Simdega, Jharkhand, India","84.75437, 22.56716",Domestic Servant,-1,-1,u,,,,-1,-1,,0
CH009636,17,0,22/05/2016,,-1,Paltan Bazar (Rly Station),"Guwahati, Kamrup Metropolitan, AS, IND","Kamrup Metropolitan, Assam, India","91.75073, 26.1812",Dhartargor Basti,,"Sonitpur, Assam, India",,,-1,-1,u,,,middle_man,-1,-1,,0
CH009637,16,0,22/05/2016,,-1,Paltan Bazar (Rly Station),"Guwahati, Kamrup Metropolitan, AS, IND","Kamrup Metropolitan, Assam, India","91.75073, 26.1812",Borang Shantipur Gaon,"Guwahati, Kamrup Metropolitan, AS, IND","Sonitpur, Assam, India","91.72669, 26.16527",,-1,-1,u,,,middle_man,-1,-1,,0
CH009638,15,0,22/05/2016,,-1,Paltan Bazar (Rly Station),"Guwahati, Kamrup Metropolitan, AS, IND","Kamrup Metropolitan, Assam, India","91.75073, 26.1812",Dhartargor Basti,,"Sonitpur, Assam, India",,,-1,-1,u,,,middle_man,-1,-1,,0
CH009639,15,14,25/05/2016,28/10/2015,210,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Sikarpur,"Kadwa, Katihar, BR, IND","Purnea, Bihar, India","87.81951, 25.76133",Cosmetic,36000,1750.0,m,no,,middle_man,3,5,no,0
CH009640,15,15,25/05/2016,31/05/2015,360,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Bandrkh,,"Purnea, Bihar, India",,Cosmetic,30000,4500,w,no,,middle_man,5,2,drop,0
CH009641,17,17,25/05/2016,18/05/2016,7,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Paina Khurd,"Fatehpur Sub-District, Fatehpur, UP, IND","Shahjahanpur, Uttar Pradesh, India","80.76198, 25.81261",Garment,31000,500,w,no,,relatives,6,3,drop,5
CH009642,14,0,25/05/2016,18/05/2016,7,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Tilhar,"Tilhar, Shahjahanpur, UP, IND","Shahjahanpur, Uttar Pradesh, India","79.73775, 27.96291",Garment,30000,500,w,no,,middle_man,4,0,drop,8
CH009643,13,14,25/05/2016,10/05/2016,15,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Samri,"Agra, Agra, UP, IND","Sambhal, Uttar Pradesh, India","78.01777, 27.12109",Automobile/Transport,39000,-1,u,no,,employer,4,1,drop,3
CH009644,12,12,25/05/2016,27/12/2015,150,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Dubaili Biswaspur,"Kasba, Purnia, BR, IND","Purnea, Bihar, India","87.60144, 25.89705",Cosmetic,-1,500.0,m,,,,1,1,drop,3
CH009645,13,15,25/05/2016,31/05/2015,360,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Begampur,"Patna, Patna, BR, IND","Purnea, Bihar, India","85.23086, 25.58375",Cosmetic,36000,600,w,,,relatives,3,2,drop,5
CH009646,17,0,25/05/2016,28/09/2015,240,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Dulkaha,,"Bulandshahr, Uttar Pradesh, India",,Automobile/Transport,-1,-1,u,,,,-1,-1,,0
CH009647,13,14,25/05/2016,26/01/2016,120,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Alampur,"Fatehabad, Agra, UP, IND","Badaun, Uttar Pradesh, India","78.2812, 26.97681",Automobile/Transport,45000,-1,u,,,,2,5,drop,5
CH009648,15,0,25/05/2016,25/04/2016,30,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Amroha,"Bhabua, Kaimur (Bhabua), BR, IND","Araria, Bihar, India","83.52437, 25.14742",Automobile/Transport,37000,-1,u,,,,1,2,drop,7
CH009649,16,0,25/05/2016,25/04/2016,30,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Badarsa,"Sohawal, Faizabad, UP, IND","Faizabad, Uttar Pradesh, India","82.12041, 26.64285",Automobile/Transport,50000,-1,u,,,,4,2,drop,4
CH009650,12,12,25/05/2016,25/04/2016,30,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Bhusabhatti,,"Bahraich, Uttar Pradesh, India",,Hotel/Dhaba,32000,-1,u,,,middle_man,1,5,drop,4
CH009651,11,11,25/05/2016,13/05/2016,12,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Bhusabhatti,,"Bahraich, Uttar Pradesh, India",,Hotel/Dhaba,36000,-1,u,,,,2,2,drop,0
CH009652,14,0,25/05/2016,25/04/2016,30,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Sikatihar,"Kochadhamin, Kishanganj, BR, IND","Kishanganj, Bihar, India","87.78938, 26.206",Hotel/Dhaba,-1,-1,u,,,,-1,-1,,0
CH009653,15,14,25/05/2016,23/05/2016,2,Yamuna Vihar,"Delhi, North East, DL, IND","North East Delhi, Delhi, India","77.2721, 28.70058",Vishwaspur,,"Purnea, Bihar, India",,Automobile/Transport,30000,-1,u,,,relatives,-1,-1,drop,3
CH009654,15,15,31/05/2016,28/05/2016,3,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Tepra,"Saharanpur Sub-District, Saharanpur, UP, IND","Bahraich, Uttar Pradesh, India","77.54193, 30.06586",Hotel/Dhaba,31000,-1,u,,,,4,2,drop,5
CH009655,15,0,31/05/2016,03/12/2015,180,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Tepra,"Saharanpur Sub-District, Saharanpur, UP, IND","Bahraich, Uttar Pradesh, India","77.54193, 30.06586",Hotel/Dhaba,30000,-1,u,advance,,relatives,2,4,,0
CH009656,15,15,31/05/2016,12/05/2016,19,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Paharpur,"Paharpur, Purba Champaran, BR, IND","Katihar, Bihar, India","84.59657, 26.59634",Building and Construction,30000,-1,u,no,,relatives,2,1,,0
CH009657,16,15,31/05/2016,15/05/2016,16,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Jamalpur,"Jamalpur, Munger, BR, IND","Katihar, Bihar, India","86.4932, 25.31947",Building and Construction,32000,-1,u,,,relatives,5,4,drop,0
CH009658,15,14,31/05/2016,01/04/2016,60,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Lachor,,"Katihar, Bihar, India",,Building and Construction,31000,-1,u,no,,relatives,3,6,drop,2
CH009659,13,10,31/05/2016,15/05/2016,16,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Daulatpur,"Falta, South Twenty Four Parganas, WB, IND","North Dinajpur, West Bengal, India","88.20704, 22.28453",Building and Construction,39000,-1,u,no,,,2,2,no,0
CH009660,16,14,31/05/2016,28/05/2016,3,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Khajura Inayat Ganj,"Gunnaur, Sambhal, UP, IND","Sambhal, Uttar Pradesh, India","78.42333, 28.42367",Hotel/Dhaba,36000,-1,u,no,,relatives,2,1,drop,6
CH009661,15,15,31/05/2016,01/05/2016,30,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Sah Pakdi,"Sikanderpur, Ballia, UP, IND","Siddharth Nagar, Uttar Pradesh, India","83.99651, 25.92892",Hotel/Dhaba,45000,-1,u,no,,relatives,4,2,drop,10
CH009662,16,11,31/05/2016,02/03/2016,90,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Jhojhi,"Benipatti, Madhubani, BR, IND","Madhubani, Bihar, India","86.0223, 26.4482",Hotel/Dhaba,32000,1225.0,m,,,middle_man,2,1,drop,8
CH009663,14,0,31/05/2016,25/05/2016,6,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Dhabaili,"Terhagachh, Kishanganj, BR, IND","Kishanganj, Bihar, India","87.6456, 26.36531",Hotel/Dhaba,30000,-1,u,no,,relatives,2,4,drop,0
CH009664,17,14,31/05/2016,02/03/2016,90,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Ramavapur,"Harraiya, Basti, UP, IND","Bahraich, Uttar Pradesh, India","82.48163, 26.81131",Hotel/Dhaba,60000,-1,u,loan,,relatives,2,4,drop,2
CH009665,13,13,31/05/2016,28/05/2016,3,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Kurwari Mafi,"Marihan, Mirzapur, UP, IND","Bahraich, Uttar Pradesh, India","82.71399, 24.84986",Hotel/Dhaba,31000,-1,u,,,relatives,4,2,drop,0
CH009666,13,13,31/05/2016,16/05/2016,15,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Rupandehi,,"Rupandehi District (Bhairahawa), Lumbini, Nepal",,Hotel/Dhaba,-1,-1,u,no,,relatives,-1,1,drop,0
CH009667,14,15,31/05/2016,16/05/2016,15,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Churli,"Thakurganj, Kishanganj, BR, IND","Kishanganj, Bihar, India","88.11076, 26.44607",Hotel/Dhaba,31000,-1,u,no,,,1,-1,drop,1
CH009668,15,14,31/05/2016,11/05/2016,20,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Majholiya,"Majhauliya, Paschim Champaaran, BR, IND","Darbhanga, Bihar, India","84.62259, 26.80054",Automobile/Transport,33000,-1,u,unknown,,self,4,0,drop,2
CH009669,13,0,31/05/2016,25/05/2016,6,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Mayana,"Greater Noida, Gautam Buddha Nagar, UP, IND","Gautam Buddha Nagar, Uttar Pradesh, India","77.63435, 28.23968",Retail Shop/Office,36000,-1,u,,,,-1,-1,drop,5
CH009670,16,0,31/05/2016,26/05/2016,5,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Retail Shop/Office,44000,-1,u,no,,self,0,1,drop,10
CH009671,15,14,31/05/2016,22/05/2016,9,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Retail Shop/Office,35000,-1,u,no,,self,1,1,drop,8
CH009672,16,16,31/05/2016,26/05/2016,5,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Naglaroop,,"Etah, Uttar Pradesh, India",,Hotel/Dhaba,35000,-1,u,unknown,,self,-1,2,drop,10
CH009673,16,16,31/05/2016,03/12/2015,180,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Hotel/Dhaba,-1,-1,u,unknown,,self,-1,1,drop,9
CH009674,13,13,31/05/2016,16/05/2016,15,Mehrauli,"Delhi, South, DL, IND","South Delhi, Delhi, India","77.18011, 28.52094",Ramnagar Bujurg,"Palera, Tikamgarh, MP, IND","Tikamgarh, Madhya Pradesh, India","79.2387, 24.95283",Electrical & Electronics,40000,1200,d,no,,relatives,0,3,drop,6
CH009675,14,0,31/05/2016,16/06/2013,1080,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Ramganga,"Jalalabad, Shahjahanpur, UP, IND","Bareilli, Uttar Pradesh, India","79.69597, 27.49594",Garment,-1,-1,u,,,,-1,-1,,0
CH009676,15,0,31/05/2016,06/06/2015,360,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Ramganga,"Jalalabad, Shahjahanpur, UP, IND","Bareilli, Uttar Pradesh, India","79.69597, 27.49594",Garment,-1,-1,u,,,,-1,-1,,0
CH009677,16,0,31/05/2016,08/12/2014,540,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Ramganga,"Jalalabad, Shahjahanpur, UP, IND","Bareilli, Uttar Pradesh, India","79.69597, 27.49594",Garment,-1,-1,u,,,,-1,-1,,0
CH009678,14,0,31/05/2016,01/05/2016,30,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Ramganga,"Jalalabad, Shahjahanpur, UP, IND","Bareilli, Uttar Pradesh, India","79.69597, 27.49594",Garment,-1,-1,u,,,,-1,-1,,0
CH009679,16,0,31/05/2016,03/12/2015,180,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043","Ramuen,Chapra","Chapra, Nadia, WB, IND","North Dinajpur, West Bengal, India","88.54861, 23.52148",Garment,-1,-1,u,,,,-1,-1,,0
CH009680,17,0,31/05/2016,08/12/2014,540,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043","Ramuen,Chapra","Chapra, Nadia, WB, IND","North Dinajpur, West Bengal, India","88.54861, 23.52148",Garment,-1,-1,u,,,,-1,-1,,0
CH009681,16,0,31/05/2016,16/04/2016,45,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Lakhipur,"Bardhaman, Barddhaman, WB, IND","North Dinajpur, West Bengal, India","87.86388, 23.25344",Garment,-1,-1,u,,,,-1,-1,,0
CH009682,15,0,31/05/2016,06/07/2015,330,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043",Lakhipur,"Bardhaman, Barddhaman, WB, IND","North Dinajpur, West Bengal, India","87.86388, 23.25344",Garment,-1,-1,u,,,,-1,-1,,0
CH009683,16,0,31/05/2016,01/04/2016,60,Ganesh Nagar (Ldh),"Ludhiana, Ludhiana, PB, IND","Ludhiana, Punjab, India","75.87495, 30.9043","Ramuen,Chapra","Chapra, Nadia, WB, IND","North Dinajpur, West Bengal, India","88.54861, 23.52148",Garment,-1,-1,u,,,,-1,-1,,0
