id,age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_crd,native_v_name,native_v_add,native_v_crd,indst,paypar,paramt,brought
CH009702,14,02/06/2016,26/05/2016,7,Kotla Gaon (Mayur Vihar),"Delhi, East, DL, IND","77.29987, 28.61097",Tukaram Darvaja (Triteeya),,,Retail Shop/Office,no,,middle_man
CH009703,14,02/06/2016,04/03/2016,90,Kotla Gaon (Mayur Vihar),"Delhi, East, DL, IND","77.29987, 28.61097",Janu Nagar,"Bilaspur, Rampur, UP, IND","79.1799, 28.80604",Automobile/Transport,no,,middle_man
CH009704,15,02/06/2016,29/05/2016,4,Kotla Gaon (Mayur Vihar),"Delhi, East, DL, IND","77.29987, 28.61097",Sankhani,"Pipariya, Hoshangabad, MP, IND","78.40899, 22.8534",Hotel/Dhaba,no,,middle_man
CH009705,15,02/06/2016,09/04/2015,420,Kotla Gaon (Mayur Vihar),"Delhi, East, DL, IND","77.29987, 28.61097",Rajvir Colony,,,Automobile/Transport,no,,parents
CH009706,17,02/06/2016,05/12/2015,180,Kotla Gaon (Mayur Vihar),"Delhi, East, DL, IND","77.29987, 28.61097",Kalyanpuri,"Delhi, East, DL, IND","77.31549, 28.61888",Automobile/Transport,no,,relatives
CH009707,16,02/06/2016,18/05/2016,15,Pandav Nagar,"Delhi, East, DL, IND","77.27574, 28.61458",Ram Prasad Bismil Camp,,,Automobile/Transport,no,,parents
CH009708,6,06/06/2016,12/06/2015,360,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Barmasiya,"Amarapur, Banka, BR, IND","86.85917, 25.06153",Metal,no,,relatives
CH009709,8,06/06/2016,07/04/2016,60,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,relatives
CH009710,13,06/06/2016,09/12/2015,180,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Barmasiya,"Amarapur, Banka, BR, IND","86.85917, 25.06153",Metal,no,,
CH009711,8,06/06/2016,07/04/2016,60,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,,,
CH009712,11,06/06/2016,17/04/2016,50,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,parents
CH009713,9,06/06/2016,08/03/2016,90,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Subhash Mohalla,"Delhi, North East, DL, IND","77.27149, 28.68517",Metal,no,,relatives
CH009714,10,06/06/2016,10/10/2015,240,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,self
CH009715,10,06/06/2016,29/05/2016,8,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,
CH009716,14,06/06/2016,07/04/2016,60,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Baramhasiya,"Amarapur, Banka, BR, IND","86.85917, 25.06153",Metal,,,middle_man
CH009717,14,06/06/2016,09/12/2015,180,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,,,relatives
CH009718,13,06/06/2016,22/04/2016,45,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Barmasiya Ranikaha,"Amarapur, Banka, BR, IND","86.85917, 25.06153",Metal,,,
CH009719,13,06/06/2016,22/05/2016,15,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,,,
CH009720,10,06/06/2016,08/01/2016,150,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,
CH009721,15,06/06/2016,08/01/2016,150,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Sonapur,"Matihani, Begusarai, BR, IND","86.22036, 25.36073",Metal,no,,
CH009722,11,06/06/2016,24/05/2016,13,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Matilal,"Magrahat-I, South Twenty Four Parganas, WB, IND","88.32169, 22.16011",Garment,no,,relatives
CH009723,14,06/06/2016,04/06/2016,2,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Shahpur,"Budhana, Muzaffarnagar, UP, IND","77.55149, 29.35395",Garment,,,relatives
CH009724,15,06/06/2016,27/04/2016,40,Jafrabad,"Delhi, North East, DL, IND","77.26967, 28.67566",Kasba,"Haidergarh, Barabanki, UP, IND","81.39519, 26.70068",Garment,,,self
CH009725,12,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Sirade,"Bausee, Banka, BR, IND","86.99931, 24.79289",Agriculture,,,
CH009726,13,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Makhar,"Akbarpur, Nawada, BR, IND","85.53706, 24.7917",Agriculture,,,
CH009727,13,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009728,14,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009729,12,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Sansol,,,Agriculture,,,
CH009730,11,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Sansol,,,Agriculture,,,
CH009731,12,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009732,10,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Karpuri Chowk,"Pupri, Sitamarhi, BR, IND","85.7044, 26.47187",Agriculture,,,
CH009733,11,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Mahkhar,"Simri Bakhtiarpur, Saharsa, BR, IND","86.59485, 25.77416",Agriculture,,,
CH009734,13,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Simri Bakhtiyarpur,"Saharsa, Saharsa, BR, IND","86.59286, 25.87723",Agriculture,,,
CH009735,12,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surmaha,"Alaulee, Khagariya, BR, IND","86.36269, 25.58056",Agriculture,,,
CH009736,11,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009737,11,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009738,14,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Surhabhitta,,,Agriculture,,,
CH009739,13,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Sansol,,,Agriculture,,,
CH009740,14,06/06/2016,09/11/2015,210,Mehatpur,"Mukerian, Hoshiarpur, PB, IND","75.66789, 31.91684",Debhad,,,Agriculture,,,
CH009741,14,09/06/2016,,-1,Anand Vihar Rly Station,"Delhi, East, DL, IND","77.31915, 28.65053",Sanauwari,,,,,,middle_man
CH009742,13,09/06/2016,,-1,Anand Vihar Rly Station,"Delhi, East, DL, IND","77.31915, 28.65053",Sanauwari,,,,,,middle_man
CH009743,14,09/06/2016,,-1,Anand Vihar Rly Station,"Delhi, East, DL, IND","77.31915, 28.65053",Ganta Kod,"Nawada Sub-District, Nawada, BR, IND","85.63058, 24.93375",,,,middle_man
CH009744,15,09/06/2016,,-1,Anand Vihar Rly Station,"Delhi, East, DL, IND","77.31915, 28.65053",Patraha,"Barhara, Purnia, BR, IND","87.09699, 25.70215",,,,middle_man
CH009745,15,09/06/2016,,-1,Anand Vihar Rly Station,"Delhi, East, DL, IND","77.31915, 28.65053",Patraha,"Barhara, Purnia, BR, IND","87.09699, 25.70215",,,,middle_man
CH009746,16,10/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Sopol,,,,,,relatives
CH009747,15,10/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Pachhatdi,,,,,,middle_man
CH009748,16,10/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Jurawarganj,,,,,,relatives
CH009749,16,11/06/2016,22/06/2014,720,Banashankari,"Bengaluru, Bengaluru, KA, IND","77.56986, 12.92228",Kaveri Nagar,"Robertsonpet, Kolar, KA, IND","78.22422, 12.98222",Automobile/Transport,,,
CH009750,13,11/06/2016,04/06/2016,7,Banashankari,"Bengaluru, Bengaluru, KA, IND","77.56986, 12.92228",Saravan Nagar,"Hubballi, Dharwad, KA, IND","75.13006, 15.34159",Carpentry,,,
CH009751,16,11/06/2016,13/03/2016,90,Banashankari,"Bengaluru, Bengaluru, KA, IND","77.56986, 12.92228",Talashasan,,,Bakery,,,
CH009752,11,11/06/2016,07/06/2016,4,Banashankari,"Bengaluru, Bengaluru, KA, IND","77.56986, 12.92228",Suddagunte Palya,,,Automobile/Transport,,,
CH009753,16,12/06/2016,18/06/2015,360,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Amguri,"Amguri, Sivasagar, AS, IND","94.52496, 26.81324",Domestic Servant,,,
CH009754,20,12/06/2016,13/05/2016,30,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Aalagarh,,,Domestic Servant,,,
CH009755,20,12/06/2016,06/06/2016,6,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Murgabani PO Baramshova PS Porya Dist Bada Assam,,,Domestic Servant,,,
CH009756,17,12/06/2016,28/06/2013,1080,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Tilya,"Khunti, Khunti, JH, IND","85.43152, 23.11014",Domestic Servant,,,
CH009757,17,12/06/2016,23/06/2014,720,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Gitbuli,,,Domestic Servant,,,
CH009758,17,12/06/2016,02/06/2016,10,Madipur,"Delhi, West, DL, IND","77.11825, 28.67345",Digdima,,,Domestic Servant,,,
CH009759,12,13/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Bhandawri,,,,,,
CH009760,13,13/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Bhandawri,,,,,,
CH009761,14,13/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Bhandawri,,,,,,
CH009762,16,13/06/2016,,-1,Old Delhi Railway Station,"Delhi, Central, DL, IND","77.219, 28.64278",Bhandawri,,,,,,
CH009763,14,13/06/2016,12/06/2016,1,Div. No. 6 Indust Area,,,Karotawa,,,Garment,,,
CH009764,14,13/06/2016,14/05/2016,30,Div. No. 6 Indust Area,,,,,,Hotel/Dhaba,,,
CH009765,15,13/06/2016,17/09/2015,270,Div. No. 6 Indust Area,,,"Karigaon Gabish,Moregaon",,,Abattoirs/Slaughter Houses,,,
CH009766,15,13/06/2016,19/06/2015,360,Div. No. 6 Indust Area,,,Chot,,,Abattoirs/Slaughter Houses,,,
CH009767,15,14/06/2016,,-1,Sunder Nagar,"Ludhiana, Ludhiana, PB, IND","75.86763, 30.92375",Bilsan,,,Garment,,,
CH009768,11,14/06/2016,30/05/2016,15,Sunder Nagar,"Ludhiana, Ludhiana, PB, IND","75.86763, 30.92375",Modipur,,,Garment,,,
CH009769,14,14/06/2016,,-1,Sunder Nagar,"Ludhiana, Ludhiana, PB, IND","75.86763, 30.92375",Paniya Nighama Dalapur,"Danapur, Patna, BR, IND","85.04453, 25.62112",Garment,,,
CH009770,14,15/06/2016,16/05/2016,30,Industrial Area Ldh.,"Ludhiana, Ludhiana, PB, IND","75.86278, 30.89064",Loharang Purwa,"Purwa, Unnao, UP, IND","80.77634, 26.45757",Automobile/Transport,,,
CH009771,10,15/06/2016,14/06/2016,1,Industrial Area Ldh.,"Ludhiana, Ludhiana, PB, IND","75.86278, 30.89064",Katghara Gaon,"Gogri, Khagaria, BR, IND","86.65124, 25.37369",Automobile/Transport,,,
CH009772,14,16/06/2016,13/06/2016,3,Dhandari Kalan,"Ludhiana, Ludhiana, PB, IND","75.9191, 30.86348",Charkhawa,,,Automobile/Transport,,,
CH009773,12,16/06/2016,17/05/2016,30,Dhandari Kalan,"Ludhiana, Ludhiana, PB, IND","75.9191, 30.86348",Alel Kheda,"Garhmukteshwar Sub-District, Hapur, UP, IND","78.08994, 28.71269",Automobile/Transport,,,
CH009774,15,16/06/2016,18/01/2016,150,Dhandari Kalan,"Ludhiana, Ludhiana, PB, IND","75.9191, 30.86348",Koeli Jangal,"Tarabganj, Gonda, UP, IND","82.02361, 27.05704",Automobile/Transport,,,
CH009775,17,17/06/2016,18/05/2016,30,Focal Point,"Ludhiana, Ludhiana, PB, IND","75.93356, 30.877",Natwari Chaturpur,"Bikapur, Faizabad, UP, IND","82.22898, 26.5623",Paper Industry,,,
CH009776,15,17/06/2016,03/04/2016,75,Focal Point,"Ludhiana, Ludhiana, PB, IND","75.93356, 30.877",Ahmadgad Mandi,,,Paper Industry,,,
CH009777,17,22/06/2016,,-1,Rangia Railway Station,"Rangia, Kamrup, AS, IND","91.61771, 26.43907",Corremore Tea Estate,,,,,,middle_man
CH009778,14,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Raja Colony,"Ranchi, Ranchi, JH, IND","85.32861, 23.33115",Hotel/Dhaba,,,
CH009779,15,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Raja Colony,"Ranchi, Ranchi, JH, IND","85.32861, 23.33115",Hotel/Dhaba,,,
CH009780,12,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Gumla,"Gumla, Gumla, JH, IND","84.54301, 23.04153",Hotel/Dhaba,,,
CH009781,12,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Giridih,"Giridih, Giridih, JH, IND","86.30464, 24.18712",Hotel/Dhaba,,,
CH009782,18,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Ullugadiya,,,Hotel/Dhaba,,,
CH009783,14,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Ullugadiya,,,Hotel/Dhaba,,,
CH009784,17,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Sardaha,"Chas Sub-District, Bokaro Steel City, JH, IND","86.20102, 23.47279",Hotel/Dhaba,,,
CH009785,18,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Madhukam,"Ranchi, Ranchi, JH, IND","85.30376, 23.37596",,,,
CH009786,19,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Bjaipur,"Bhagawangola-I, Murshidabad, WB, IND","88.29565, 24.30574",Hotel/Dhaba,,,
CH009787,16,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Purulia,"Purulia-II, Puruliya, WB, IND","86.36696, 23.33299",Hotel/Dhaba,,,
CH009788,16,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Hindpiri,"Ranchi, Ranchi, JH, IND","85.31964, 23.35935",,,,
CH009789,18,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Loar Bazar,"Nawa Bazar, Palamu, JH, IND","83.99306, 24.2149",,,,
CH009790,12,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Jhalda,"Jhalda-I, Puruliya, WB, IND","85.97394, 23.36633",Hotel/Dhaba,,,
CH009791,20,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Jhalda,"Jhalda-I, Puruliya, WB, IND","85.97394, 23.36633",Hotel/Dhaba,,,
CH009792,14,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Ramjan Colony,,,Automobile/Transport,,,
CH009793,13,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Bhusawal,"Sakaldiha, Chandauli, UP, IND","83.17029, 25.34298",Hotel/Dhaba,,,
CH009794,13,23/06/2016,24/02/2016,120,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Adalhatu Nayak Toli,"Namkum, Ranchi, JH, IND","85.36657, 23.32991",,,,
CH009795,13,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Gayusnagar,"Kursakatta, Arariya, BR, IND","87.40551, 26.35855",Automobile/Transport,,,
CH009796,12,23/06/2016,25/03/2016,90,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Chitakharo,"Birni, Giridih, JH, IND","86.09237, 24.20439",Hotel/Dhaba,,,
CH009797,13,23/06/2016,16/06/2016,7,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Betu,"Senha, Lohardaga, JH, IND","84.5362, 23.31167",Hotel/Dhaba,,,
CH009798,14,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Kanta Toli,"Ranchi, Ranchi, JH, IND","85.34948, 23.36427",,,,
CH009799,12,23/06/2016,18/06/2016,5,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Polytechnic,"Dhanbad, Dhanbad, JH, IND","86.41914, 23.81015",Metal,,,
CH009800,15,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Urup,"Ormanjhi, Ranchi, JH, IND","85.45904, 23.41857",Hotel/Dhaba,,,
CH009801,13,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Jamtara,"Jamtara, Jamtara, JH, IND","86.83987, 23.94595",Hotel/Dhaba,,,
CH009802,15,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Lucknowdi,,,Hotel/Dhaba,,,
CH009803,12,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Radhunathpur,"Barhait, Sahibganj, JH, IND","87.65836, 24.85772",Hotel/Dhaba,,,
CH009804,10,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Ahmadpur,"Senha, Lohardaga, JH, IND","84.64037, 23.29148",Automobile/Transport,,,
CH009805,12,23/06/2016,25/03/2016,90,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Raja Colony,"Ranchi, Ranchi, JH, IND","85.32861, 23.33115",Automobile/Transport,,,
CH009806,13,23/06/2016,31/12/2014,540,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Khadgadha Bus Stand,,,Automobile/Transport,,,
CH009807,13,23/06/2016,21/06/2016,2,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Bansa,"Raina-II, Barddhaman, WB, IND","87.89901, 23.03108",Hotel/Dhaba,,,
CH009808,13,23/06/2016,21/06/2016,2,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Ali Nagar,"Ranchi, Ranchi, JH, IND","85.31822, 23.41404",Automobile/Transport,,,
CH009809,12,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Himpadi Badi Masjid,,,Automobile/Transport,,,
CH009810,12,23/06/2016,27/10/2015,240,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Salam Nagar,,,Metal,,,
CH009811,13,23/06/2016,22/06/2016,1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karbala Tank Road,"Ranchi, Ranchi, JH, IND","85.33026, 23.36519",Metal,,,
CH009812,13,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Chistiya Nagar,,,Metal,,,
CH009813,12,23/06/2016,24/05/2016,30,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Molana Azad Colony,"Ranchi, Ranchi, JH, IND","85.30646, 23.36168",Hotel/Dhaba,,,
CH009814,16,23/06/2016,31/05/2016,23,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Dumriyatau,"Boarijor, Godda, JH, IND","87.41945, 25.06593",Hotel/Dhaba,,,
CH009815,14,23/06/2016,31/05/2016,23,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Koriyat,"Daltanaganj, Palamoo, JH, IND","84.10488, 23.99168",Hotel/Dhaba,,,
CH009816,12,23/06/2016,31/05/2016,23,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Dumriyatau,"Boarijor, Godda, JH, IND","87.41945, 25.06593",Hotel/Dhaba,,,
CH009817,13,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karwala Chowk,"Ranchi, Ranchi, JH, IND","85.32957, 23.36179",Metal,,,
CH009818,10,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karwala Chowk,"Ranchi, Ranchi, JH, IND","85.32957, 23.36179",Metal,,,
CH009819,12,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Gunsuli,"Karra, Khunti, JH, IND","85.21321, 23.17821",,,,
CH009820,16,23/06/2016,25/03/2016,90,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karbala Tank Road,"Ranchi, Ranchi, JH, IND","85.33026, 23.36519",Metal,,,
CH009821,16,23/06/2016,29/06/2015,360,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Salam Nagar,,,Metal,,,
CH009822,17,23/06/2016,04/07/2014,720,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karwala Chowk,"Ranchi, Ranchi, JH, IND","85.32957, 23.36179",Metal,,,
CH009823,17,23/06/2016,24/04/2016,60,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karwala Chowk,"Ranchi, Ranchi, JH, IND","85.32957, 23.36179",Metal,,,
CH009824,18,23/06/2016,,-1,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Bangali Colony,,,,,,
CH009825,15,23/06/2016,29/06/2015,360,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061","Sultan Lane, Purliya Road","Pipra, Palamu, JH, IND","84.23558, 24.46343",Abattoirs/Slaughter Houses,,,
CH009826,15,23/06/2016,16/01/2012,1620,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061",Karmai,"Narayanpur, Jamtara, JH, IND","86.48756, 24.01459",Hotel/Dhaba,,,
CH009827,15,23/06/2016,29/06/2015,360,Ranchi,"Ranchi, Ranchi, JH, IND","85.31376, 23.35061","Damardaga, Deepatoli","Ranchi, Ranchi, JH, IND","85.28046, 23.35576",,,,
CH009828,16,25/06/2016,,-1,Rangia Railway Station,"Rangia, Kamrup, AS, IND","91.61771, 26.43907",Saretia Pathar,"Sarupeta, Barpeta, AS, IND","91.12307, 26.46222",,,,middle_man
CH009829,17,25/06/2016,,-1,Rangia Railway Station,"Rangia, Kamrup, AS, IND","91.61771, 26.43907",Saretia Pathar,"Sarupeta, Barpeta, AS, IND","91.12307, 26.46222",,,,middle_man
CH009830,17,25/06/2016,,-1,Rangia Railway Station,"Rangia, Kamrup, AS, IND","91.61771, 26.43907",Saretia Pathar,"Sarupeta, Barpeta, AS, IND","91.12307, 26.46222",,,,middle_man
CH009831,10,20/07/2016,15/07/2016,5,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Pankha,"Azamnagar, Katihar, BR, IND","87.86295, 25.48891",Paper Industry,no,,
CH009832,12,20/07/2016,29/06/2016,21,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Pankha,"Azamnagar, Katihar, BR, IND","87.86295, 25.48891",Paper Industry,,,middle_man
CH009833,11,20/07/2016,18/07/2016,2,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Bahadurpur Uncha,"Auraiya Sub-District, Auraiya, UP, IND","79.41421, 26.57234",Printing,,,relatives
CH009834,10,20/07/2016,15/07/2016,5,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Jagjit Nagar,,,Printing,,,
CH009835,12,20/07/2016,21/04/2016,90,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Dimya Samyapur,"Pacharukhee, Seevan, BR, IND","84.41744, 26.23772",Cosmetic,,,
CH009836,12,20/07/2016,20/06/2016,30,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Bhuna,"Amour, Purnia, BR, IND","87.58787, 26.00814",Cosmetic,,,relatives
CH009837,14,20/07/2016,20/06/2016,30,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Nijgehuma,"Jalalgarh, Purnia, BR, IND","87.50297, 25.98269",Cosmetic,,,relatives
CH009838,14,20/07/2016,21/02/2016,150,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Mitra/Maija,"Amour, Purnia, BR, IND","87.66754, 25.98246",Cosmetic,no,,middle_man
CH009839,16,20/07/2016,20/06/2016,30,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Shivpuri/Sikri,"Jhansi, Jhansi, UP, IND","78.53693, 25.45572",Garment,,,relatives
CH009840,10,20/07/2016,26/07/2015,360,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Diyari Majhgawan,"Dumaria, Gaya, BR, IND","84.37736, 24.44906",Cosmetic,no,,middle_man
CH009841,9,20/07/2016,20/06/2016,30,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Diyari Majhgawan,"Dumaria, Gaya, BR, IND","84.37736, 24.44906",Cosmetic,no,,middle_man
CH009842,9,20/07/2016,31/07/2014,720,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Diyari Majhgawan,"Dumaria, Gaya, BR, IND","84.37736, 24.44906",Cosmetic,,,relatives
CH009843,15,20/07/2016,21/05/2016,60,New Usmanpur,"Delhi, North East, DL, IND","77.25651, 28.68249",Diyari Kochgama,"Rampur, Kaimur (Bhabua), BR, IND","83.74023, 24.9109",Cosmetic,loan,6000,employer
